antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
frozenset({'prairie provinces'}),frozenset({'store'}),0.053355675103624656,0.33124614163506483,0.020592644854043565,0.3859504132231405,1.1651468944454713,0.0029187833416338092,1.0890877101232457,0.14972795523759472
frozenset({'west'}),frozenset({'restaurant'}),0.23494135285298529,0.24177617073816032,0.05613369785695388,0.23892642642642642,0.9882132953672257,-0.0006695227838838594,0.9962556257230781,-0.015350712945724737
frozenset({'west coast'}),frozenset({'restaurant'}),0.09202751565393774,0.24177617073816032,0.02151865243848664,0.2338284619070436,0.967127824024792,-0.000731407898868535,0.9896267239959097,-0.036083711886299386
frozenset({'west'}),frozenset({'spa'}),0.23494135285298529,0.0778287326924773,0.022003704030337773,0.09365615615615615,1.203362214906124,0.003718516280733792,1.0174629348135187,0.22089158143376075
frozenset({'west'}),frozenset({'store'}),0.23494135285298529,0.33124614163506483,0.06649616368286446,0.28303303303303307,0.8544492975403519,-0.011327252960209255,0.9327540726095221,-0.18210807409674842
frozenset({'west coast'}),frozenset({'store'}),0.09202751565393774,0.33124614163506483,0.032542552253285124,0.35361763296597987,1.0675373642708321,0.0020587927686577176,1.0346103057135803,0.06967682225994228
frozenset({'atlantic region'}),"frozenset({'establishment', 'point_of_interest'})",0.022224182026633742,1.0,0.022224182026633742,1.0,1.0,0.0,inf,0.0
frozenset({'central canada'}),"frozenset({'establishment', 'bar'})",0.23013493253373313,0.11500132286797778,0.021165887644413087,0.09197164207702625,0.7997442097480066,-0.005299934035099041,0.9746377075231112,-0.24542626925620248
frozenset({'central canada'}),"frozenset({'food', 'bar'})",0.23013493253373313,0.08550136696357703,0.01503659934738513,0.06533818739222073,0.7641771086543485,-0.00464025197031963,0.9784272992654964,-0.2861455483849927
frozenset({'central canada'}),"frozenset({'point_of_interest', 'bar'})",0.23013493253373313,0.11500132286797778,0.021165887644413087,0.09197164207702625,0.7997442097480066,-0.005299934035099041,0.9746377075231112,-0.24542626925620248
frozenset({'central canada'}),"frozenset({'bar', 'restaurant'})",0.23013493253373313,0.08029808625099215,0.014331069759238028,0.06227246598965319,0.7755161909463785,-0.004148324902721934,0.9807773371181185,-0.2732520162343883
frozenset({'midwest'}),"frozenset({'establishment', 'bar'})",0.1415909692212717,0.11500132286797778,0.019534350471822913,0.13796325132357523,1.1996666462868248,0.003251201705217543,1.026636832467819,0.19388787948256725
frozenset({'northeast'}),"frozenset({'establishment', 'bar'})",0.1867889584619455,0.11500132286797778,0.021827321633300995,0.11685552407932011,1.0161233033247015,0.00034634431304551155,1.002099544595361,0.019512114968139187
frozenset({'west'}),"frozenset({'establishment', 'bar'})",0.23494135285298529,0.11500132286797778,0.03161654466884205,0.13457207207207206,1.170178470264743,0.004597978294356396,1.0226139561395389,0.1900893492337187
frozenset({'midwest'}),"frozenset({'food', 'bar'})",0.1415909692212717,0.08550136696357703,0.01300820178146221,0.09187169106197447,1.074505523415914,0.0009019803633457165,1.0070147841837978,0.080776594549838
frozenset({'northeast'}),"frozenset({'food', 'bar'})",0.1867889584619455,0.08550136696357703,0.016844518917012084,0.09017941454202079,1.0547131320185392,0.0008738076348129356,1.005141725361258,0.0637901989029142
frozenset({'west'}),"frozenset({'food', 'bar'})",0.23494135285298529,0.08550136696357703,0.025310873974777316,0.10773273273273272,1.2600118168710226,0.005223067149574986,1.0249155904118767,0.2697265762282983
frozenset({'midwest'}),"frozenset({'point_of_interest', 'bar'})",0.1415909692212717,0.11500132286797778,0.019534350471822913,0.13796325132357523,1.1996666462868248,0.003251201705217543,1.026636832467819,0.19388787948256725
frozenset({'midwest'}),"frozenset({'bar', 'restaurant'})",0.1415909692212717,0.08029808625099215,0.012126289796278332,0.08564310183743383,1.0665646696701396,0.0007568059373870822,1.0058456556703217,0.07270467037457347
frozenset({'northeast'}),"frozenset({'point_of_interest', 'bar'})",0.1867889584619455,0.11500132286797778,0.021827321633300995,0.11685552407932011,1.0161233033247015,0.00034634431304551155,1.002099544595361,0.019512114968139187
frozenset({'northeast'}),"frozenset({'bar', 'restaurant'})",0.1867889584619455,0.08029808625099215,0.01613898932886498,0.08640226628895185,1.0760189977489567,0.0011401934315546907,1.0066814745841854,0.08687582336114474
frozenset({'west'}),"frozenset({'point_of_interest', 'bar'})",0.23494135285298529,0.11500132286797778,0.03161654466884205,0.13457207207207206,1.170178470264743,0.004597978294356396,1.0226139561395389,0.1900893492337187
frozenset({'west'}),"frozenset({'bar', 'restaurant'})",0.23494135285298529,0.08029808625099215,0.023370667607372785,0.09947447447447447,1.23881500940809,0.004505326592058993,1.021294663704609,0.2519767277472677
frozenset({'central canada'}),"frozenset({'establishment', 'cafe'})",0.23013493253373313,0.03205750066143399,0.011464855807390423,0.04981797279172256,1.554019239299428,0.004087305055471208,1.0186916523589384,0.4630776720844882
frozenset({'central canada'}),"frozenset({'food', 'cafe'})",0.23013493253373313,0.03205750066143399,0.011464855807390423,0.04981797279172256,1.554019239299428,0.004087305055471208,1.0186916523589384,0.4630776720844882
frozenset({'central canada'}),"frozenset({'cafe', 'point_of_interest'})",0.23013493253373313,0.03205750066143399,0.011464855807390423,0.04981797279172256,1.554019239299428,0.004087305055471208,1.0186916523589384,0.4630776720844882
